Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
RPLUSDT,Long,13.297 USDT,"11,280.7","149,999.47 USDT","7,494 USDT",5.00 %,11/26/2024 14:30 UTC,11/30/2024 01:03 UTC,11.45 % 14.82 USDT,-4.34 % 12.72 USDT
SOLUSDT,Long,212.754 USDT,"10,313","2,194,130.34 USDT","298,924 USDT",13.62 %,11/18/2024 09:52 UTC,11/30/2024 01:02 UTC,22.25 % 260.09 USDT,
AGLDUSDT,Long,1.473 USDT,"205,600","302,761.93 USDT","7,645 USDT",2.53 %,11/18/2024 02:28 UTC,11/30/2024 00:53 UTC,7.86 % 1.59 USDT,-15.91 % 1.24 USDT
SUIUSDT,Long,3.28 USDT,"724,618.5","2,376,778.58 USDT","104,913 USDT",4.41 %,11/20/2024 04:07 UTC,11/30/2024 00:30 UTC,11.47 % 3.66 USDT,-9.39 % 2.97 USDT
BTCUSDT,Long,"91,900.7 USDT",15,"1,378,510.50 USDT","2,033 USDT",0.15 %,11/26/2024 11:28 UTC,11/26/2024 23:55 UTC,"3.10 % 94,745 USDT","-1.13 % 90,866 USDT"
GRASSUSDT,Long,2.716 USDT,"17,905.6","48,629.33 USDT","2,991 USDT",6.15 %,11/25/2024 13:29 UTC,11/26/2024 00:38 UTC,7.35 % 2.92 USDT,-8.34 % 2.49 USDT
WLDUSDT,Long,2.634 USDT,"300,000","790,350.00 USDT","-44,560.98 USDT",-5.64 %,11/25/2024 01:20 UTC,11/25/2024 13:27 UTC,0.72 % 2.65 USDT,-6.12 % 2.47 USDT
STXUSDT,Long,2.278 USDT,"219,510","499,999.88 USDT","2,220 USDT",0.44 %,11/25/2024 02:51 UTC,11/25/2024 04:30 UTC,5.96 % 2.41 USDT,-1.66 % 2.24 USDT
JUPUSDT,Long,1.12 USDT,100,112.01 USDT,-1.69 USDT,-1.51 %,11/14/2024 17:11 UTC,11/25/2024 01:43 UTC,5.29 % 1.18 USDT,-7.40 % 1.04 USDT
BTCUSDT,Long,"66,195.264 USDT",22,"1,456,295.80 USDT","680,196 USDT",46.71 %,10/31/2024 16:07 UTC,11/25/2024 01:25 UTC,"49.05 % 98,666 USDT",
